MatchType;MatchValue;IDE;Target;Publisher;ExtensionId;DisplayName;LatestVersion;InstallCount;AverageRating;RatingCount;MarketplaceTags;MarketplaceUrl
Tag;ollama;VSCode;Microsoft.VisualStudio.Code;keijiro;codewhisker;CodeWhisker;0.0.90;485;;;;https://marketplace.visualstudio.com/items?itemName=keijiro.codewhisker
Tag;openai;VSCode;Microsoft.VisualStudio.Code;keijiro;codewhisker;CodeWhisker;0.0.90;485;;;;https://marketplace.visualstudio.com/items?itemName=keijiro.codewhisker
Category;AI;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;llama;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;kelibang;kelibang;Kelibang;1.1.56;74;;;;https://marketplace.visualstudio.com/items?itemName=kelibang.kelibang
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kennethllamasares;better-prompts;Better Prompts for AI Coding Assistants;0.1.3;4;;;;https://marketplace.visualstudio.com/items?itemName=kennethllamasares.better-prompts
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kennethllamasares;better-prompts;Better Prompts for AI Coding Assistants;0.1.3;4;;;;https://marketplace.visualstudio.com/items?itemName=kennethllamasares.better-prompts
Tag;llm;VSCode;Microsoft.VisualStudio.Code;kennethllamasares;better-prompts;Better Prompts for AI Coding Assistants;0.1.3;4;;;;https://marketplace.visualstudio.com/items?itemName=kennethllamasares.better-prompts
Category;AI;VSCode;Microsoft.VisualStudio.Code;kennycha;cursor-chat-keeper;Cursor Chat Keeper;1.0.3;470;;;;https://marketplace.visualstudio.com/items?itemName=kennycha.cursor-chat-keeper
Category;AI;VSCode;Microsoft.VisualStudio.Code;kentayamada;vscode-gpt-project-loader;VSCode GPT Project Loader;1.0.4;286;;;;https://marketplace.visualstudio.com/items?itemName=kentayamada.vscode-gpt-project-loader
Category;AI;VSCode;Microsoft.VisualStudio.Code;kerno;kerno;Kerno;0.4.10;80;;;;https://marketplace.visualstudio.com/items?itemName=kerno.kerno
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kerns;commander-v;Commander V;2.4.7;1864;5;4;;https://marketplace.visualstudio.com/items?itemName=kerns.commander-v
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kerns;commander-v;Commander V;2.4.7;1864;5;4;;https://marketplace.visualstudio.com/items?itemName=kerns.commander-v
Category;AI;VSCode;Microsoft.VisualStudio.Code;kesu001;ms-devbox-preview;KesuDevBoxPreview;0.0.6;22;;;;https://marketplace.visualstudio.com/items?itemName=kesu001.ms-devbox-preview
Category;AI;VSCode;Microsoft.VisualStudio.Code;kevin-kidd;aicommit-vscode;AI Commit - Generate Commit Messages;0.0.7;446;5;1;;https://marketplace.visualstudio.com/items?itemName=kevin-kidd.aicommit-vscode
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kevin-kidd;aicommit-vscode;AI Commit - Generate Commit Messages;0.0.7;446;5;1;;https://marketplace.visualstudio.com/items?itemName=kevin-kidd.aicommit-vscode
Tag;openai;VSCode;Microsoft.VisualStudio.Code;kevin-kidd;aicommit-vscode;AI Commit - Generate Commit Messages;0.0.7;446;5;1;;https://marketplace.visualstudio.com/items?itemName=kevin-kidd.aicommit-vscode
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kevinbui;galaxy-code-vscode;Galaxy Code;0.1.4;9;;;;https://marketplace.visualstudio.com/items?itemName=kevinbui.galaxy-code-vscode
Tag;ai;VSCode;Microsoft.VisualStudio.Code;keysight-technologies;keysight-copilot;Keysight Copilot;0.0.3;837;;;;https://marketplace.visualstudio.com/items?itemName=keysight-technologies.keysight-copilot
Category;AI;VSCode;Microsoft.VisualStudio.Code;kgilpin;opentips;OpenTips - Realtime Code Review;1.8.0;31;5;2;;https://marketplace.visualstudio.com/items?itemName=kgilpin.opentips
Category;AI;VSCode;Microsoft.VisualStudio.Code;kilocode;Kilo-Code;Kilo Code: AI Coding Agent, Copilot, and Autocomplete;4.146.0;625919;4,51492548;134;;https://marketplace.visualstudio.com/items?itemName=kilocode.Kilo-Code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kilocode;Kilo-Code;Kilo Code: AI Coding Agent, Copilot, and Autocomplete;4.146.0;626012;4,51492548;134;;https://marketplace.visualstudio.com/items?itemName=kilocode.Kilo-Code
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kilocode;Kilo-Code;Kilo Code: AI Coding Agent, Copilot, and Autocomplete;4.146.0;626891;4,51492548;134;;https://marketplace.visualstudio.com/items?itemName=kilocode.Kilo-Code
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kilocode;Kilo-Code;Kilo Code: AI Coding Agent, Copilot, and Autocomplete;4.146.0;626859;4,51492548;134;;https://marketplace.visualstudio.com/items?itemName=kilocode.Kilo-Code
Tag;llama;VSCode;Microsoft.VisualStudio.Code;kilocode;Kilo-Code;Kilo Code: AI Coding Agent, Copilot, and Autocomplete;4.146.0;626249;4,51492548;134;;https://marketplace.visualstudio.com/items?itemName=kilocode.Kilo-Code
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;kimchikingdom;claude-code-usage-monitor;Usage Monitor - Claude Code;0.1.1;11;;;;https://marketplace.visualstudio.com/items?itemName=kimchikingdom.claude-code-usage-monitor
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kimchikingdom;claude-code-usage-monitor;Usage Monitor - Claude Code;0.1.1;11;;;;https://marketplace.visualstudio.com/items?itemName=kimchikingdom.claude-code-usage-monitor
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kingcoder;kingcoder;kingcoder;2.0.0;189;5;1;;https://marketplace.visualstudio.com/items?itemName=kingcoder.kingcoder
Category;AI;VSCode;Microsoft.VisualStudio.Code;kiranbjm;contextiq;ContextIQ - Smart Context for GitHub Copilot;1.3.2;34;;;;https://marketplace.visualstudio.com/items?itemName=kiranbjm.contextiq
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kiranshah;chatgpt-helper;ChatGPT;4.1.0;340964;4;8;;https://marketplace.visualstudio.com/items?itemName=kiranshah.chatgpt-helper
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kiranshah;chatgpt-helper;ChatGPT;4.1.0;341026;4;8;;https://marketplace.visualstudio.com/items?itemName=kiranshah.chatgpt-helper
Tag;openai;VSCode;Microsoft.VisualStudio.Code;kiranshah;chatgpt-helper;ChatGPT;4.1.0;340925;4;8;;https://marketplace.visualstudio.com/items?itemName=kiranshah.chatgpt-helper
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kitiho;chatgpt-comment-translate;chatgpt-comment-translate;1.0.0;3424;;;;https://marketplace.visualstudio.com/items?itemName=kitiho.chatgpt-comment-translate
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kiyeonjeon21;vscode-datacontext;DataContext;0.11.0;15;;;;https://marketplace.visualstudio.com/items?itemName=kiyeonjeon21.vscode-datacontext
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;kiyeonjeon21;vscode-datacontext;DataContext;0.11.0;15;;;;https://marketplace.visualstudio.com/items?itemName=kiyeonjeon21.vscode-datacontext
Tag;llm;VSCode;Microsoft.VisualStudio.Code;kiyeonjeon21;vscode-datacontext;DataContext;0.11.0;14;;;;https://marketplace.visualstudio.com/items?itemName=kiyeonjeon21.vscode-datacontext
Tag;openai;VSCode;Microsoft.VisualStudio.Code;kiyeonjeon21;vscode-datacontext;DataContext;0.11.0;14;;;;https://marketplace.visualstudio.com/items?itemName=kiyeonjeon21.vscode-datacontext
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kjxcodez;ai-auto-commit;AI Auto Commit;1.1.0;111;;;;https://marketplace.visualstudio.com/items?itemName=kjxcodez.ai-auto-commit
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;kjxcodez;ai-auto-commit;AI Auto Commit;1.1.0;111;;;;https://marketplace.visualstudio.com/items?itemName=kjxcodez.ai-auto-commit
Category;AI;VSCode;Microsoft.VisualStudio.Code;kkdev92;claude-imgpaste;Image Paste for Claude Code (Unofficial);0.1.1;236;;;;https://marketplace.visualstudio.com/items?itemName=kkdev92.claude-imgpaste
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kkdev92;claude-imgpaste;Image Paste for Claude Code (Unofficial);0.1.1;234;;;;https://marketplace.visualstudio.com/items?itemName=kkdev92.claude-imgpaste
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;kkdev92;claude-imgpaste;Image Paste for Claude Code (Unofficial);0.1.1;236;;;;https://marketplace.visualstudio.com/items?itemName=kkdev92.claude-imgpaste
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kkdev92;claude-imgpaste;Image Paste for Claude Code (Unofficial);0.1.1;236;;;;https://marketplace.visualstudio.com/items?itemName=kkdev92.claude-imgpaste
Category;AI;VSCode;Microsoft.VisualStudio.Code;klok-integration;klok-vscode-plugin;Klok;1.0.5;10;;;;https://marketplace.visualstudio.com/items?itemName=klok-integration.klok-vscode-plugin
Tag;ai;VSCode;Microsoft.VisualStudio.Code;klok-integration;klok-vscode-plugin;Klok;1.0.5;10;;;;https://marketplace.visualstudio.com/items?itemName=klok-integration.klok-vscode-plugin
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;klok-integration;klok-vscode-plugin;Klok;1.0.5;10;;;;https://marketplace.visualstudio.com/items?itemName=klok-integration.klok-vscode-plugin
Tag;claude;VSCode;Microsoft.VisualStudio.Code;klok-integration;klok-vscode-plugin;Klok;1.0.5;10;;;;https://marketplace.visualstudio.com/items?itemName=klok-integration.klok-vscode-plugin
Tag;llama;VSCode;Microsoft.VisualStudio.Code;klok-integration;klok-vscode-plugin;Klok;1.0.5;10;;;;https://marketplace.visualstudio.com/items?itemName=klok-integration.klok-vscode-plugin
Category;AI;VSCode;Microsoft.VisualStudio.Code;knoxchat;knoxchat;Knox: AI-Powered Precision. Agent-Driven Results.;0.9.6;364;;;;https://marketplace.visualstudio.com/items?itemName=knoxchat.knoxchat
Tag;ai;VSCode;Microsoft.VisualStudio.Code;knoxchat;knoxchat;Knox: AI-Powered Precision. Agent-Driven Results.;0.9.6;364;;;;https://marketplace.visualstudio.com/items?itemName=knoxchat.knoxchat
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;knoxchat;knoxchat;Knox: AI-Powered Precision. Agent-Driven Results.;0.9.6;365;;;;https://marketplace.visualstudio.com/items?itemName=knoxchat.knoxchat
Tag;claude;VSCode;Microsoft.VisualStudio.Code;knoxchat;knoxchat;Knox: AI-Powered Precision. Agent-Driven Results.;0.9.6;364;;;;https://marketplace.visualstudio.com/items?itemName=knoxchat.knoxchat
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;knoxchat;knoxchat;Knox: AI-Powered Precision. Agent-Driven Results.;0.9.6;363;;;;https://marketplace.visualstudio.com/items?itemName=knoxchat.knoxchat
Tag;llm;VSCode;Microsoft.VisualStudio.Code;koalavault-ai;llm-file-viewer;LLM File Viewer;0.1.3;19;;;;https://marketplace.visualstudio.com/items?itemName=koalavault-ai.llm-file-viewer
Category;AI;VSCode;Microsoft.VisualStudio.Code;kocdev;git-search-ai;Git Search AI;0.5.0;106;;;;https://marketplace.visualstudio.com/items?itemName=kocdev.git-search-ai
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kocdev;git-search-ai;Git Search AI;0.5.0;106;;;;https://marketplace.visualstudio.com/items?itemName=kocdev.git-search-ai
Tag;llm;VSCode;Microsoft.VisualStudio.Code;kocdev;git-search-ai;Git Search AI;0.5.0;106;;;;https://marketplace.visualstudio.com/items?itemName=kocdev.git-search-ai
Tag;openai;VSCode;Microsoft.VisualStudio.Code;kocdev;git-search-ai;Git Search AI;0.5.0;106;;;;https://marketplace.visualstudio.com/items?itemName=kocdev.git-search-ai
Category;AI;VSCode;Microsoft.VisualStudio.Code;kodelens;kodelens;Kodelens;1.0.2;15;;;;https://marketplace.visualstudio.com/items?itemName=kodelens.kodelens
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kodelens;kodelens;Kodelens;1.0.2;15;;;;https://marketplace.visualstudio.com/items?itemName=kodelens.kodelens
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kodezi;kodezi;Kodezi AI, (Autocorrect & More) - for Python, JavaScript, TypeScript, C++, PHP, Java, C#, Ruby & more;3.0.6;101734;4,083333492;12;;https://marketplace.visualstudio.com/items?itemName=kodezi.kodezi
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kodezi;kodezi;Kodezi AI, (Autocorrect & More) - for Python, JavaScript, TypeScript, C++, PHP, Java, C#, Ruby & more;3.0.6;101747;4,083333492;12;;https://marketplace.visualstudio.com/items?itemName=kodezi.kodezi
Category;AI;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;163;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;163;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;163;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;164;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;164;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Tag;llama;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;163;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;kodu-ai;azad;Azad;1.16.5;164;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.azad
Category;AI;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Tag;llama;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-coder;Coder by Kodu, AI Powered Coding Assistant using Anthropic Claude;1.8.0;1122;5;8;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-coder
Category;AI;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117879;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117882;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117905;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117904;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117921;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Tag;llama;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117890;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;kodu-ai;claude-dev-experimental;Azad Coder (GPT 5 & Claude);25.12.16;117910;4,971372604;3074;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.claude-dev-experimental
Category;AI;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;ai;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;claude;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;llama;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;kodu-ai;kodu;Kodu: AI Coding Agent, No-Code AI Assistant, Prompt to Production;1.8.0;903;;;;https://marketplace.visualstudio.com/items?itemName=kodu-ai.kodu
Tag;ai;VSCode;Microsoft.VisualStudio.Code;krishcdbry;jsontooncraft;JsonToonCraft;0.1.0;7;;;;https://marketplace.visualstudio.com/items?itemName=krishcdbry.jsontooncraft
Tag;llm;VSCode;Microsoft.VisualStudio.Code;krishcdbry;jsontooncraft;JsonToonCraft;0.1.0;7;;;;https://marketplace.visualstudio.com/items?itemName=krishcdbry.jsontooncraft
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ktiays;aicursor;CodeCursor (Cursor for VS Code);0.5.3;121726;3,347826004;23;;https://marketplace.visualstudio.com/items?itemName=ktiays.aicursor
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ktiays;aicursor;CodeCursor (Cursor for VS Code);0.5.3;121781;3,347826004;23;;https://marketplace.visualstudio.com/items?itemName=ktiays.aicursor
Tag;openai;VSCode;Microsoft.VisualStudio.Code;ktiays;aicursor;CodeCursor (Cursor for VS Code);0.5.3;121623;3,347826004;23;;https://marketplace.visualstudio.com/items?itemName=ktiays.aicursor
Category;AI;VSCode;Microsoft.VisualStudio.Code;kturung;cogent;Cogent;1.0.1;1041;4,5;8;;https://marketplace.visualstudio.com/items?itemName=kturung.cogent
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kuaishou;kBeta;kBeta;9.6.2511260;4;;;;https://marketplace.visualstudio.com/items?itemName=kuaishou.kBeta
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kuaishou;kwaipilot;Kwaipilot;9.6.2601131;9512;5;4;;https://marketplace.visualstudio.com/items?itemName=kuaishou.kwaipilot
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;kunsun;logseq-chat-sync;Logseq Chat Sync;0.1.0;5;;;;https://marketplace.visualstudio.com/items?itemName=kunsun.logseq-chat-sync
Category;AI;VSCode;Microsoft.VisualStudio.Code;kunwu;loco-low-code-engine-assist;LOCO Low-Code AI;0.0.2;15;;;;https://marketplace.visualstudio.com/items?itemName=kunwu.loco-low-code-engine-assist
